name,year,team,games_played,ftm,fta,tpa
Nickeil Alexander-Walker,2015,Dallas Mavericks (DAL),54,87,114,0
Nickeil Alexander-Walker,2015,Portland Trail Blazers (POR),80,187,226,472
Nickeil Alexander-Walker,2015,Indiana Pacers (IND),81,26,41,89
Nickeil Alexander-Walker,2015,Milwaukee Bucks (MIL),78,126,146,525
Nickeil Alexander-Walker,2015,Indiana Pacers (IND),81,72,84,259
Nickeil Alexander-Walker,2015,Los Angeles Lakers (LAL),34,18,36,1
Nickeil Alexander-Walker,2015,Houston Rockets (HOU),68,74,103,185
Nickeil Alexander-Walker,2012,New Orleans Pelicans (NOP),52,8,8,56
Nickeil Alexander-Walker,2015,Milwaukee Bucks (MIL),79,277,312,361
Nickeil Alexander-Walker,2015,Denver Nuggets (DEN),81,309,408,232
Nickeil Alexander-Walker,2015,San Antonio Spurs (SAS),81,47,58,320
Nickeil Alexander-Walker,2015,New Orleans Pelicans (NOP),59,22,35,104
Nickeil Alexander-Walker,2015,Los Angeles Lakers (LAL),27,42,55,79
Nickeil Alexander-Walker,2015,Los Angeles Clippers (LAC),80,203,271,298
Nickeil Alexander-Walker,2015,Utah Jazz (UTA),68,140,209,232
Nickeil Alexander-Walker,2015,Oklahoma City Thunder (OKC),60,31,39,39
Nickeil Alexander-Walker,2015,Cleveland Cavaliers (CLE),63,32,47,10
Nickeil Alexander-Walker,2015,Washington Wizards (WAS),55,33,45,104
Nickeil Alexander-Walker,2015,Philadelphia 76ers (PHI),81,52,70,162
Nickeil Alexander-Walker,2014,Los Angeles Clippers (LAC),67,105,174,2
Nickeil Alexander-Walker,2014,Portland Trail Blazers (POR),62,84,132,2
Nickeil Alexander-Walker,2015,Oklahoma City Thunder (OKC),67,134,227,2
Nickeil Alexander-Walker,2015,Philadelphia 76ers (PHI),65,46,60,22
Nickeil Alexander-Walker,2015,Miami Heat (MIA),69,96,128,210
Nickeil Alexander-Walker,2015,Indiana Pacers (IND),72,205,247,282
